Order_ID,Order_Date,Ship_Date,Region,City,Customer_Segment,Sales_Channel,Product_ID,Quantity,Discount,Sales,Shipping_Cost
ORD-101815,2024-08-27,2024-08-28,West,Birmingham,Corporate,Online,P-014,4,0,106.96,3.78
ORD-101816,2025-06-21,2025-06-25,West,Cardiff,Home Office,Online,P-008,4,0,837.03,5.7
ORD-101817,2025-06-01,2025-06-07,South,Brighton,Home Office,B2B Sales,P-012,14,0.05,110.64,10.8
ORD-101818,2025-08-18,2025-08-21,North,Manchester,Home Office,B2B Sales,P-005,2,0,94.14,4.2
ORD-101819,2025-05-09,2025-05-15,East,Peterborough,Corporate,Retail Store,P-009,2,0,262.54,4.2
ORD-101820,2024-12-15,2024-12-18,North,Leeds,Small Business,Online,P-011,14,0,285.92,10.8
ORD-101821,2025-03-17,2025-03-22,West,Liverpool,Corporate,B2B Sales,P-007,2,0.2,80.12,4.2
ORD-101822,2024-08-12,2024-08-13,South,Brighton,Home Office,B2B Sales,P-005,2,0.25,76.45,4.2
ORD-101823,2024-07-01,2024-07-05,East,Cambridge,Small Business,Online,P-008,3,0.1,478.83,8.25
ORD-101824,2025-03-10,2025-03-16,North,Newcastle,Corporate,Retail Store,P-013,6,0.15,56.18,7.2
ORD-101825,2025-05-27,2025-05-28,South,Brighton,Small Business,B2B Sales,P-010,14,0.2,69.97,10.8
ORD-101826,2025-06-06,2025-06-12,West,Cardiff,Small Business,Online,P-014,22,0,663.78,8.64
ORD-101827,2025-10-27,2025-10-31,North,Manchester,Home Office,B2B Sales,P-003,1,0,134.28,6.8
ORD-101828,2024-08-26,2024-08-31,South,London,Corporate,B2B Sales,P-014,5,0.1,123.07,4.05
ORD-101829,2025-04-11,2025-04-15,East,Cambridge,Home Office,Retail Store,P-012,10,0.25,61.66,9
ORD-101830,2024-02-18,2024-02-22,South,London,Small Business,Retail Store,P-001,2,0,543.52,5.46
ORD-101831,2024-05-20,2024-05-25,South,Brighton,Corporate,B2B Sales,P-005,2,0,106.32,4.2
ORD-101832,2024-06-04,2024-06-05,North,Manchester,Home Office,Retail Store,P-002,2,0.15,366.82,5.46
ORD-101833,2024-05-03,2024-05-06,North,Manchester,Home Office,B2B Sales,P-007,1,0,56.02,3.45
ORD-101834,2024-02-09,2024-02-13,West,Cardiff,Corporate,Retail Store,P-007,3,0,160.47,4.95
ORD-101835,2025-09-20,2025-09-23,West,Liverpool,Home Office,Online,P-014,13,0,404.02,10.35
ORD-101836,2024-07-04,2024-07-10,West,Liverpool,Small Business,B2B Sales,P-009,5,0.1,528.6,6.45
ORD-101837,2024-05-02,2024-05-03,East,Peterborough,Home Office,Retail Store,P-005,3,0,153.53,4.95
ORD-101838,2025-04-03,2025-04-07,North,Leeds,Corporate,Retail Store,P-005,4,0.15,181.83,5.7
ORD-101839,2024-05-06,2024-05-12,East,Cambridge,Home Office,Online,P-001,2,0,549.07,9.1
ORD-101840,2024-05-28,2024-05-31,South,London,Home Office,Online,P-008,4,0,806.43,5.7
ORD-101841,2025-09-15,2025-09-19,West,Liverpool,Small Business,Retail Store,P-014,14,0,419.74,6.48
ORD-101842,2025-10-24,2025-10-26,North,Newcastle,Small Business,Retail Store,P-004,3,0,358.07,11.4
ORD-101843,2025-04-22,2025-04-26,East,Peterborough,Home Office,Online,P-015,10,0.2,50.51,9
ORD-101844,2024-07-27,2024-07-29,East,Norwich,Small Business,Online,P-009,7,0,849.23,13.25
ORD-101845,2025-05-23,2025-05-26,West,Cardiff,Corporate,Retail Store,P-005,3,0,151.84,4.95
ORD-101846,2025-01-18,2025-01-22,East,Peterborough,Small Business,B2B Sales,P-001,2,0.15,410.16,9.1
ORD-101847,2024-11-03,2024-11-07,South,Brighton,Small Business,Retail Store,P-002,2,0.2,425.16,5.46
ORD-101848,2025-01-08,2025-01-14,South,London,Home Office,Retail Store,P-014,9,0,215.3,5.13
ORD-101849,2025-08-05,2025-08-06,East,Peterborough,Home Office,Online,P-014,8,0,210.35,8.1
ORD-101850,2024-08-16,2024-08-22,North,Manchester,Small Business,Online,P-007,3,0.1,140.27,4.95
ORD-101851,2024-05-11,2024-05-15,South,Brighton,Small Business,Online,P-005,3,0,156.17,8.25
ORD-101852,2025-05-11,2025-05-13,West,Cardiff,Home Office,B2B Sales,P-004,4,0,443.73,13.7
ORD-101853,2024-02-21,2024-02-23,West,Cardiff,Home Office,Retail Store,P-009,2,0.1,194.97,7
ORD-101854,2025-06-23,2025-06-26,East,Peterborough,Home Office,Online,P-015,6,0,37.56,7.2
ORD-101855,2025-03-16,2025-03-21,South,Bristol,Home Office,B2B Sales,P-002,2,0,406.27,9.1
ORD-101856,2024-02-19,2024-02-20,South,Bristol,Small Business,Online,P-003,3,0.1,273.97,6.84
ORD-101857,2025-04-19,2025-04-24,South,London,Corporate,B2B Sales,P-004,4,0,417.75,8.22
ORD-101858,2025-03-15,2025-03-20,North,Newcastle,Corporate,Retail Store,P-015,4,0.05,22.76,3.78
ORD-101859,2024-03-12,2024-03-17,North,Newcastle,Corporate,Online,P-005,2,0,96.4,7
ORD-101860,2024-05-13,2024-05-15,North,Newcastle,Home Office,Retail Store,P-009,4,0,516.57,5.7
ORD-101861,2025-08-11,2025-08-14,South,Bristol,Home Office,B2B Sales,P-008,4,0,735.06,5.7
ORD-101862,2025-11-11,2025-11-16,West,Birmingham,Small Business,B2B Sales,P-013,7,0,121.73,7.65
ORD-101863,2024-04-03,2024-04-04,East,Peterborough,Corporate,Online,P-006,2,0,220.44,4.2
ORD-101864,2024-05-05,2024-05-10,East,Cambridge,Corporate,B2B Sales,P-010,13,0.15,68.01,6.21
ORD-101865,2024-05-02,2024-05-08,South,Bristol,Small Business,B2B Sales,P-009,4,0,529.56,5.7
ORD-101866,2025-11-06,2025-11-07,West,Liverpool,Home Office,B2B Sales,P-006,7,0.2,817.76,13.25
ORD-101867,2024-02-03,2024-02-04,East,Peterborough,Corporate,B2B Sales,P-004,3,0,284.95,11.4
ORD-101868,2024-01-03,2024-01-07,South,Brighton,Small Business,Online,P-014,8,0,191.66,4.86
ORD-101869,2024-07-16,2024-07-18,East,Norwich,Home Office,B2B Sales,P-004,2,0.2,159.24,9.1
ORD-101870,2025-06-16,2025-06-21,West,Liverpool,Small Business,Online,P-007,4,0,248.28,5.7
ORD-101871,2024-01-07,2024-01-12,North,Newcastle,Home Office,Retail Store,P-001,3,0.25,552.08,6.84
ORD-101872,2025-09-19,2025-09-21,West,Cardiff,Home Office,Online,P-012,14,0,117.98,10.8
ORD-101873,2024-11-27,2024-12-02,North,Leeds,Home Office,B2B Sales,P-013,14,0,223.8,10.8
ORD-101874,2024-05-28,2024-06-02,West,Cardiff,Small Business,B2B Sales,P-001,4,0,1179.87,13.7
ORD-101875,2025-01-25,2025-01-27,East,Cambridge,Home Office,Online,P-011,14,0.25,131.14,6.48
ORD-101876,2024-08-26,2024-08-29,South,London,Corporate,Retail Store,P-015,11,0.05,60.33,9.45
ORD-101877,2024-07-29,2024-08-02,East,Norwich,Corporate,Retail Store,P-013,13,0,148.59,6.21
ORD-101878,2024-05-24,2024-05-28,East,Norwich,Home Office,Online,P-006,5,0.2,461.2,6.45
ORD-101879,2025-06-13,2025-06-14,South,London,Corporate,B2B Sales,P-009,2,0.15,219.62,7
ORD-101880,2024-12-02,2024-12-07,East,Norwich,Small Business,Online,P-013,7,0,116.03,7.65
ORD-101881,2024-02-16,2024-02-19,West,Liverpool,Small Business,B2B Sales,P-010,13,0.05,63.94,10.35
ORD-101882,2025-09-02,2025-09-04,West,Liverpool,Home Office,Retail Store,P-009,2,0,271.84,7
ORD-101883,2025-11-23,2025-11-27,West,Birmingham,Small Business,Retail Store,P-010,4,0.15,28.13,6.3
ORD-101884,2024-05-28,2024-06-03,East,Peterborough,Home Office,B2B Sales,P-008,2,0.25,307.74,4.2
ORD-101885,2024-08-14,2024-08-17,West,Birmingham,Corporate,Online,P-014,10,0.2,222.14,9
ORD-101886,2025-09-05,2025-09-07,North,Manchester,Small Business,B2B Sales,P-003,2,0,243.41,5.46
ORD-101887,2024-05-30,2024-06-03,East,Norwich,Corporate,Online,P-001,5,0,1387.82,9.6
ORD-101888,2025-08-06,2025-08-08,North,Manchester,Small Business,B2B Sales,P-002,7,0.25,1027.42,20.6
ORD-101889,2024-08-08,2024-08-14,West,Cardiff,Corporate,Retail Store,P-007,2,0,101.85,4.2
ORD-101890,2025-11-30,2025-12-02,West,Liverpool,Home Office,B2B Sales,P-001,3,0,1124.7,6.84
ORD-101891,2024-04-29,2024-05-05,South,Bristol,Small Business,Online,P-007,7,0.05,371.51,7.95
ORD-101892,2025-01-09,2025-01-11,East,Peterborough,Corporate,B2B Sales,P-007,3,0.2,126.32,8.25
ORD-101893,2024-06-06,2024-06-07,North,Newcastle,Home Office,Online,P-003,3,0,348.85,11.4
ORD-101894,2024-02-28,2024-03-02,East,Norwich,Home Office,Online,P-014,9,0,215.96,5.13
ORD-101895,2024-02-21,2024-02-26,South,Bristol,Home Office,B2B Sales,P-005,3,0.25,103.4,8.25
ORD-101896,2025-07-31,2025-08-01,North,Leeds,Small Business,Retail Store,P-007,4,0,216.32,9.5
ORD-101897,2025-06-14,2025-06-18,West,Cardiff,Small Business,B2B Sales,P-003,1,0.05,112.09,6.8
ORD-101898,2024-03-16,2024-03-21,South,Bristol,Small Business,Retail Store,P-010,5,0.1,24.45,4.05
ORD-101899,2024-01-21,2024-01-26,West,Liverpool,Home Office,B2B Sales,P-005,3,0.2,109.06,4.95
ORD-101900,2024-07-21,2024-07-26,West,Cardiff,Corporate,Online,P-008,4,0,718.62,5.7
ORD-101901,2024-07-13,2024-07-17,East,Norwich,Home Office,Online,P-014,14,0.15,289.76,6.48
ORD-101902,2025-11-16,2025-11-17,East,Peterborough,Corporate,Online,P-004,1,0.15,128.27,4.08
ORD-101903,2024-03-16,2024-03-20,North,Newcastle,Home Office,B2B Sales,P-012,6,0,47.79,4.32
ORD-101904,2025-01-20,2025-01-25,South,London,Corporate,Retail Store,P-007,4,0,205.2,9.5
ORD-101905,2024-02-06,2024-02-08,South,Brighton,Home Office,Online,P-009,2,0.25,160.28,7
ORD-101906,2025-08-12,2025-08-14,West,Cardiff,Small Business,Retail Store,P-010,9,0.05,49.4,8.55
ORD-101907,2025-12-27,2025-12-30,South,London,Corporate,Retail Store,P-006,1,0.25,120.88,5.75
ORD-101908,2025-11-26,2025-11-30,West,Birmingham,Corporate,Retail Store,P-005,3,0.05,189.35,8.25
ORD-101909,2025-07-14,2025-07-15,South,Brighton,Home Office,Retail Store,P-009,2,0.05,216.24,4.2
ORD-101910,2025-12-01,2025-12-04,East,Norwich,Home Office,Online,P-005,1,0.1,69.6,5.75
ORD-101911,2025-09-04,2025-09-05,North,Newcastle,Corporate,B2B Sales,P-003,7,0.15,709.93,20.6
ORD-101912,2024-04-04,2024-04-09,South,London,Corporate,Retail Store,P-015,14,0,80.29,10.8
ORD-101913,2025-04-30,2025-05-05,East,Norwich,Home Office,Online,P-011,10,0,148.45,5.4
ORD-101914,2025-02-26,2025-02-28,North,Newcastle,Small Business,Retail Store,P-006,1,0.1,87.45,5.75
ORD-101915,2024-08-03,2024-08-04,North,Manchester,Small Business,B2B Sales,P-015,10,0,61.31,5.4
ORD-101916,2024-05-23,2024-05-26,East,Peterborough,Small Business,Online,P-002,3,0,600.98,6.84
ORD-101917,2024-10-02,2024-10-04,North,Leeds,Home Office,Retail Store,P-008,3,0,650.86,4.95
ORD-101918,2025-11-25,2025-11-30,North,Newcastle,Corporate,Online,P-010,11,0,91.73,5.67
ORD-101919,2024-01-20,2024-01-26,South,Brighton,Small Business,Retail Store,P-010,11,0,61.12,5.67
ORD-101920,2025-01-21,2025-01-22,South,Brighton,Corporate,B2B Sales,P-009,2,0,212.29,4.2
ORD-101921,2025-09-05,2025-09-08,West,Birmingham,Home Office,Retail Store,P-013,7,0.25,72.9,4.59
ORD-101922,2024-04-27,2024-05-01,East,Peterborough,Home Office,Retail Store,P-002,2,0.1,345.97,5.46
ORD-101923,2025-10-05,2025-10-06,North,Leeds,Small Business,Online,P-003,2,0,270.19,5.46
ORD-101924,2025-10-08,2025-10-11,North,Leeds,Small Business,B2B Sales,P-011,13,0.1,198.91,6.21
ORD-101925,2024-02-12,2024-02-17,South,London,Corporate,Retail Store,P-007,3,0.1,132.82,4.95
ORD-101926,2024-06-20,2024-06-26,East,Peterborough,Small Business,Retail Store,P-004,5,0.25,397.26,9.6
ORD-101927,2025-05-21,2025-05-24,North,Leeds,Small Business,B2B Sales,P-009,1,0.05,119.12,3.45
ORD-101928,2024-02-18,2024-02-19,East,Cambridge,Home Office,Retail Store,P-011,8,0,105.41,8.1
ORD-101929,2025-12-11,2025-12-15,North,Newcastle,Corporate,Retail Store,P-009,2,0,359.04,7
ORD-101930,2024-05-18,2024-05-21,East,Peterborough,Corporate,Online,P-015,11,0,72.65,5.67
ORD-101931,2025-12-02,2025-12-03,East,Cambridge,Corporate,Online,P-012,5,0,59.2,6.75
ORD-101932,2024-08-15,2024-08-19,East,Cambridge,Small Business,Retail Store,P-013,25,0,272.11,9.45
ORD-101933,2025-01-03,2025-01-09,South,Bristol,Corporate,Online,P-010,6,0.2,25.87,7.2
ORD-101934,2024-01-20,2024-01-23,West,Cardiff,Corporate,B2B Sales,P-001,4,0.1,866.39,8.22
ORD-101935,2025-02-02,2025-02-04,East,Norwich,Small Business,Online,P-015,20,0,108.68,8.1
ORD-101936,2024-11-28,2024-12-02,West,Liverpool,Corporate,Online,P-007,3,0.05,217.96,8.25
ORD-101937,2024-12-09,2024-12-12,East,Norwich,Small Business,Retail Store,P-008,4,0,1051.63,5.7
ORD-101938,2024-09-24,2024-09-26,North,Manchester,Corporate,Retail Store,P-001,3,0.25,680.34,6.84
ORD-101939,2024-01-19,2024-01-23,North,Leeds,Corporate,Retail Store,P-011,13,0,175.1,10.35
ORD-101940,2025-11-09,2025-11-12,South,London,Home Office,Online,P-012,12,0.2,110.11,5.94
ORD-101941,2025-09-26,2025-09-28,North,Newcastle,Home Office,B2B Sales,P-010,8,0.1,47.08,4.86
ORD-101942,2024-08-31,2024-09-03,West,Cardiff,Corporate,B2B Sales,P-005,1,0.2,40.54,5.75
ORD-101943,2025-05-17,2025-05-22,South,Brighton,Small Business,Online,P-008,2,0,413.04,4.2
ORD-101944,2024-11-25,2024-11-28,East,Cambridge,Small Business,B2B Sales,P-012,13,0,142.02,10.35
ORD-101945,2024-02-19,2024-02-20,South,Bristol,Corporate,Online,P-010,9,0.05,48.01,8.55
ORD-101946,2025-05-28,2025-06-02,East,Norwich,Home Office,Online,P-015,7,0.1,39.37,4.59
ORD-101947,2025-10-23,2025-10-26,West,Liverpool,Corporate,B2B Sales,P-015,18,0,134.76,12.6
ORD-101948,2025-07-29,2025-08-04,South,Brighton,Corporate,Retail Store,P-001,3,0,778.07,6.84
ORD-101949,2025-06-24,2025-06-25,East,Norwich,Corporate,Retail Store,P-006,1,0,111.99,3.45
ORD-101950,2024-07-10,2024-07-13,East,Norwich,Home Office,Online,P-011,10,0,134.88,9
ORD-101951,2025-11-19,2025-11-24,West,Liverpool,Small Business,Online,P-014,11,0.1,384.03,9.45
ORD-101952,2025-01-30,2025-02-01,South,Brighton,Home Office,B2B Sales,P-015,9,0,50.58,5.13
ORD-101953,2025-11-06,2025-11-10,East,Cambridge,Corporate,Retail Store,P-014,9,0,346.78,8.55
ORD-101954,2024-11-15,2024-11-17,West,Cardiff,Corporate,B2B Sales,P-003,4,0.2,505.27,13.7
ORD-101955,2024-07-24,2024-07-30,South,London,Small Business,B2B Sales,P-002,2,0.2,300.04,5.46
ORD-101956,2024-08-21,2024-08-23,East,Peterborough,Corporate,B2B Sales,P-013,11,0,126.11,5.67
ORD-101957,2024-01-15,2024-01-20,South,London,Small Business,Online,P-004,4,0,384.84,13.7
ORD-101958,2025-11-16,2025-11-22,North,Newcastle,Small Business,Retail Store,P-002,1,0,279.82,6.8
ORD-101959,2025-01-07,2025-01-09,West,Liverpool,Corporate,Retail Store,P-003,3,0.25,215.51,6.84
ORD-101960,2025-01-15,2025-01-20,West,Birmingham,Small Business,Retail Store,P-010,10,0,54.42,9
ORD-101961,2025-07-28,2025-07-29,North,Newcastle,Small Business,B2B Sales,P-010,7,0,39.72,4.59
ORD-101962,2024-05-11,2024-05-12,West,Birmingham,Small Business,Online,P-002,1,0.1,180.67,4.08
ORD-101963,2025-06-22,2025-06-24,North,Leeds,Small Business,Online,P-008,1,0.25,157.09,5.75
ORD-101964,2025-04-25,2025-04-27,South,Bristol,Home Office,B2B Sales,P-002,4,0.05,735.96,8.22
ORD-101965,2025-08-10,2025-08-16,East,Norwich,Corporate,Retail Store,P-014,11,0,280.27,5.67
ORD-101966,2024-03-13,2024-03-18,West,Liverpool,Small Business,B2B Sales,P-011,14,0,205.71,10.8
ORD-101967,2025-07-26,2025-07-29,South,Bristol,Corporate,B2B Sales,P-006,3,0.05,278.36,4.95
ORD-101968,2024-10-17,2024-10-18,North,Leeds,Small Business,Online,P-009,7,0,1073.91,13.25
ORD-101969,2025-10-24,2025-10-29,West,Birmingham,Home Office,Retail Store,P-011,13,0,233.97,6.21
ORD-101970,2025-07-09,2025-07-13,West,Birmingham,Home Office,Online,P-008,2,0,336.37,4.2
ORD-101971,2024-04-23,2024-04-26,West,Liverpool,Home Office,Retail Store,P-002,2,0,421.78,5.46
ORD-101972,2025-07-22,2025-07-23,North,Newcastle,Home Office,Retail Store,P-014,12,0.2,233.29,9.9
ORD-101973,2025-08-30,2025-09-02,North,Leeds,Home Office,B2B Sales,P-002,3,0.25,416.16,6.84
ORD-101974,2025-04-19,2025-04-25,East,Cambridge,Corporate,B2B Sales,P-003,3,0,326.29,6.84
ORD-101975,2025-10-17,2025-10-21,East,Cambridge,Small Business,B2B Sales,P-013,11,0,147.01,9.45
ORD-101976,2025-06-22,2025-06-24,West,Cardiff,Corporate,B2B Sales,P-011,7,0.2,87.63,4.59
ORD-101977,2025-04-08,2025-04-14,South,London,Corporate,Online,P-009,5,0,579.17,6.45
ORD-101978,2025-04-16,2025-04-17,West,Cardiff,Small Business,Retail Store,P-008,1,0.1,177.93,3.45
ORD-101979,2025-04-28,2025-04-30,North,Leeds,Small Business,Online,P-009,2,0.2,192.41,4.2
ORD-101980,2024-09-09,2024-09-11,West,Cardiff,Corporate,Online,P-007,1,0,62.94,3.45
ORD-101981,2025-08-25,2025-08-30,South,Brighton,Small Business,B2B Sales,P-008,4,0,748.77,5.7
ORD-101982,2025-12-29,2026-01-01,North,Leeds,Corporate,Retail Store,P-011,12,0.25,199.2,5.94
ORD-101983,2025-12-27,2025-12-29,South,Bristol,Corporate,Online,P-012,7,0,79.85,7.65
ORD-101984,2024-06-01,2024-06-02,South,Bristol,Small Business,Online,P-008,3,0.15,481.85,4.95
ORD-101985,2024-10-11,2024-10-16,West,Birmingham,Home Office,Online,P-001,4,0.15,1072.16,8.22
ORD-101986,2024-01-21,2024-01-26,South,Bristol,Corporate,Retail Store,P-012,8,0.2,45.57,8.1
ORD-101987,2024-10-22,2024-10-27,East,Peterborough,Corporate,Online,P-014,4,0.05,127.49,3.78
ORD-101988,2025-04-22,2025-04-24,North,Leeds,Home Office,B2B Sales,P-003,3,0,340.76,11.4
ORD-101989,2025-08-26,2025-08-27,South,London,Small Business,Online,P-013,5,0.2,48.83,4.05
ORD-101990,2025-07-22,2025-07-24,East,Cambridge,Home Office,Retail Store,P-008,4,0,721.94,9.5
ORD-101991,2024-08-29,2024-09-02,West,Liverpool,Home Office,Retail Store,P-009,1,0,115.02,3.45
ORD-101992,2024-12-08,2024-12-09,East,Norwich,Corporate,Online,P-005,4,0.1,275.28,5.7
ORD-101993,2024-06-04,2024-06-09,East,Norwich,Small Business,B2B Sales,P-009,1,0,136.81,3.45
ORD-101994,2024-06-23,2024-06-28,West,Liverpool,Home Office,Retail Store,P-005,3,0,157.82,8.25
ORD-101995,2024-07-01,2024-07-04,South,Brighton,Home Office,Retail Store,P-005,1,0.25,36.98,5.75
ORD-101996,2024-07-02,2024-07-06,West,Cardiff,Home Office,B2B Sales,P-001,3,0,809.73,6.84
ORD-101997,2024-08-31,2024-09-04,South,Brighton,Home Office,B2B Sales,P-015,9,0.1,44.44,8.55
ORD-101998,2024-08-21,2024-08-24,East,Norwich,Corporate,B2B Sales,P-006,7,0.2,630.75,7.95
ORD-101999,2025-12-10,2025-12-13,North,Newcastle,Corporate,Retail Store,P-003,2,0,334.92,9.1
ORD-102000,2025-02-03,2025-02-09,North,Manchester,Home Office,Online,P-011,3,0.1,37.41,5.85
ORD-102001,2024-12-12,2024-12-17,North,Leeds,Home Office,Retail Store,P-004,3,0,468.96,6.84
ORD-102002,2025-01-11,2025-01-13,East,Norwich,Small Business,Retail Store,P-003,5,0.05,472.41,9.6
ORD-102003,2025-09-19,2025-09-24,North,Newcastle,Home Office,Retail Store,P-015,7,0,44.04,4.59
ORD-102004,2025-05-11,2025-05-15,South,Brighton,Corporate,B2B Sales,P-015,3,0,19.2,5.85
ORD-102005,2024-09-12,2024-09-13,South,London,Home Office,B2B Sales,P-007,2,0.05,121.07,7
ORD-102006,2025-09-09,2025-09-12,North,Manchester,Home Office,Retail Store,P-004,2,0,224.46,5.46
ORD-102007,2024-03-08,2024-03-13,East,Norwich,Small Business,Retail Store,P-007,4,0,213.07,5.7
ORD-102008,2024-08-25,2024-08-28,North,Leeds,Corporate,Online,P-003,1,0.15,91.01,4.08
ORD-102009,2025-08-07,2025-08-09,South,Brighton,Small Business,Retail Store,P-015,14,0,83.75,10.8
ORD-102010,2025-11-20,2025-11-23,South,Bristol,Home Office,Retail Store,P-005,4,0.2,219.02,5.7
ORD-102011,2025-02-17,2025-02-18,East,Cambridge,Small Business,B2B Sales,P-014,5,0.2,97.57,4.05
ORD-102012,2024-11-19,2024-11-25,South,Brighton,Corporate,Retail Store,P-014,12,0,454.38,9.9
ORD-102013,2025-08-05,2025-08-10,South,London,Home Office,Retail Store,P-005,5,0,247.64,6.45
ORD-102014,2024-12-30,2025-01-04,West,Liverpool,Small Business,B2B Sales,P-002,7,0.15,1804.35,20.6
ORD-102015,2024-11-06,2024-11-12,North,Manchester,Small Business,Online,P-002,2,0,535.14,9.1
ORD-102016,2024-12-17,2024-12-20,North,Newcastle,Corporate,B2B Sales,P-004,4,0,608,13.7
ORD-102017,2025-04-11,2025-04-14,South,London,Corporate,Retail Store,P-008,3,0.25,402.52,8.25
ORD-102018,2025-11-17,2025-11-18,South,Bristol,Home Office,Retail Store,P-013,11,0,172.86,5.67
ORD-102019,2025-05-29,2025-06-04,East,Peterborough,Small Business,Retail Store,P-002,3,0.1,548.83,6.84
ORD-102020,2025-06-07,2025-06-09,South,Bristol,Small Business,Online,P-010,11,0.25,49.17,9.45
ORD-102021,2025-12-07,2025-12-13,East,Peterborough,Small Business,B2B Sales,P-004,3,0.1,427.34,6.84
ORD-102022,2025-01-18,2025-01-19,East,Peterborough,Home Office,Retail Store,P-006,2,0.15,175.33,7
ORD-102023,2025-12-24,2025-12-28,South,London,Small Business,Retail Store,P-001,2,0,839.53,5.46
ORD-102024,2025-10-28,2025-11-03,East,Peterborough,Home Office,B2B Sales,P-006,5,0.2,511.12,6.45
ORD-102025,2024-09-15,2024-09-18,North,Manchester,Small Business,B2B Sales,P-012,12,0.25,79.88,5.94
ORD-102026,2025-12-15,2025-12-20,West,Cardiff,Home Office,Retail Store,P-008,1,0,276.39,3.45
ORD-102027,2024-07-21,2024-07-26,North,Newcastle,Small Business,Retail Store,P-006,4,0.25,325.41,5.7
ORD-102028,2025-07-19,2025-07-25,North,Manchester,Home Office,Online,P-007,4,0.2,162.39,5.7
ORD-102029,2025-10-11,2025-10-13,South,Brighton,Small Business,Retail Store,P-005,2,0.05,120.06,7
ORD-102030,2024-11-08,2024-11-14,North,Manchester,Home Office,Online,P-001,7,0,2598.19,20.6
ORD-102031,2024-09-01,2024-09-07,North,Manchester,Home Office,Retail Store,P-006,2,0,256.91,4.2
ORD-102032,2024-06-03,2024-06-08,North,Newcastle,Corporate,Retail Store,P-002,3,0,662.98,6.84
ORD-102033,2024-01-04,2024-01-10,North,Manchester,Home Office,Online,P-006,4,0,387.34,9.5
ORD-102034,2024-09-23,2024-09-25,West,Cardiff,Corporate,B2B Sales,P-010,14,0,88.25,6.48
ORD-102035,2025-07-23,2025-07-26,South,Brighton,Home Office,Retail Store,P-006,2,0,217.37,7
ORD-102036,2025-09-15,2025-09-20,West,Liverpool,Small Business,Online,P-011,7,0,112.69,7.65
ORD-102037,2025-08-05,2025-08-09,East,Peterborough,Home Office,Online,P-010,18,0,105.07,12.6
ORD-102038,2024-12-08,2024-12-10,North,Manchester,Corporate,Retail Store,P-007,4,0,321.57,5.7
ORD-102039,2024-07-24,2024-07-28,West,Birmingham,Small Business,Retail Store,P-003,3,0,304.49,6.84
ORD-102040,2025-05-04,2025-05-07,North,Manchester,Corporate,B2B Sales,P-006,3,0.15,306.67,4.95
ORD-102041,2024-03-01,2024-03-07,South,Bristol,Corporate,Retail Store,P-004,4,0.1,352.13,8.22
ORD-102042,2024-05-17,2024-05-19,West,Cardiff,Corporate,Online,P-008,4,0.2,601.71,5.7
ORD-102043,2025-11-29,2025-12-05,East,Norwich,Home Office,Retail Store,P-004,4,0,582.09,13.7
ORD-102044,2024-05-05,2024-05-06,North,Manchester,Home Office,Retail Store,P-006,4,0,477.78,9.5
ORD-102045,2024-12-08,2024-12-11,North,Newcastle,Corporate,Online,P-011,9,0,195.72,8.55
ORD-102046,2024-04-22,2024-04-23,West,Liverpool,Home Office,B2B Sales,P-009,4,0.1,421.64,5.7
ORD-102047,2025-11-20,2025-11-26,East,Cambridge,Home Office,Retail Store,P-015,9,0,71.71,8.55
ORD-102048,2024-04-08,2024-04-12,North,Newcastle,Small Business,Online,P-013,10,0.15,103.07,9
ORD-102049,2025-09-10,2025-09-14,West,Cardiff,Home Office,Retail Store,P-006,3,0.25,265.55,4.95
ORD-102050,2024-06-23,2024-06-26,East,Peterborough,Corporate,Online,P-015,7,0,45.35,7.65
ORD-102051,2024-10-07,2024-10-11,South,Brighton,Corporate,Online,P-004,4,0,512.89,8.22
ORD-102052,2024-05-16,2024-05-22,East,Peterborough,Corporate,B2B Sales,P-011,14,0.1,193.41,6.48
ORD-102053,2025-11-11,2025-11-17,West,Birmingham,Corporate,Retail Store,P-003,7,0,1005.69,20.6
ORD-102054,2025-05-06,2025-05-08,East,Norwich,Small Business,B2B Sales,P-005,3,0,165.26,8.25
ORD-102055,2024-04-30,2024-05-03,North,Newcastle,Home Office,Retail Store,P-004,3,0.1,302.68,6.84
ORD-102056,2025-01-09,2025-01-14,West,Cardiff,Home Office,Retail Store,P-002,2,0.15,316.38,5.46
ORD-102057,2024-02-19,2024-02-22,South,London,Small Business,B2B Sales,P-009,4,0,442.57,5.7
ORD-102058,2024-10-10,2024-10-12,East,Cambridge,Corporate,B2B Sales,P-015,20,0.1,123.56,8.1
ORD-102059,2024-11-29,2024-11-30,East,Peterborough,Corporate,B2B Sales,P-001,4,0.25,1198.36,8.22
ORD-102060,2025-11-26,2025-11-30,West,Liverpool,Small Business,Retail Store,P-015,25,0.15,165.43,9.45
ORD-102061,2024-10-21,2024-10-24,North,Manchester,Home Office,Retail Store,P-007,2,0.1,123.73,4.2
ORD-102062,2025-06-13,2025-06-19,North,Leeds,Corporate,Retail Store,P-015,4,0.1,22.63,6.3
ORD-102063,2024-06-14,2024-06-15,East,Cambridge,Home Office,Retail Store,P-005,1,0,54.74,3.45
ORD-102064,2024-07-28,2024-07-30,East,Cambridge,Home Office,B2B Sales,P-011,12,0.15,142.47,5.94
ORD-102065,2024-12-28,2024-12-29,West,Liverpool,Corporate,Retail Store,P-003,4,0,679.71,8.22
